id,llegada,fecha,usuarios_id,reservahabitaciones_id
829,T,2023-10-14,25021,2028
830,F,2023-10-29,99562,326
831,T,2023-10-21,96643,3708
832,F,2023-10-24,61221,3516
833,F,2023-10-13,66995,891
834,T,2023-10-15,32726,4668
835,T,2023-10-19,27287,3447
836,T,2023-11-01,34000,3165
837,F,2023-10-09,35993,650
838,F,2023-10-10,67202,1458
839,T,2023-10-31,194,228
840,T,2023-10-29,36419,4547
841,F,2023-10-21,59652,4532
842,T,2023-10-22,31140,760
843,T,2023-10-17,72344,2446
844,T,2023-10-26,17058,4497
845,T,2023-10-11,36862,1081
846,T,2023-11-03,23288,217
847,F,2023-11-02,63203,4044
848,F,2023-10-28,61526,1391
849,T,2023-10-25,63810,3489
850,T,2023-10-22,85165,2828
851,F,2023-10-19,80555,623
852,T,2023-11-03,42662,355
853,T,2023-10-12,16934,1011
854,F,2023-10-12,50906,1801
855,T,2023-11-05,33903,2586
856,F,2023-10-14,83060,2930
857,T,2023-10-28,42925,197
858,T,2023-10-25,7531,130
859,F,2023-11-01,20093,1694
860,F,2023-10-25,6955,2680
861,F,2023-10-22,88173,2567
862,F,2023-10-19,36240,803
863,F,2023-10-26,43377,3953
864,F,2023-10-31,84863,2649
865,F,2023-10-10,7947,691
866,T,2023-10-19,66743,4136
867,T,2023-10-22,69654,4273
868,T,2023-10-20,1496,1451
869,T,2023-10-17,53780,150
870,T,2023-10-31,49982,3926
871,T,2023-10-29,18140,3941
872,F,2023-10-09,30024,4088
873,T,2023-10-30,63195,247
874,F,2023-10-26,47504,1867
875,F,2023-10-15,62897,24
876,F,2023-11-02,1695,3994
877,F,2023-10-14,71868,3334
878,F,2023-11-01,66381,3081
879,F,2023-10-24,90241,3274
880,F,2023-10-09,72129,812
881,T,2023-10-14,52278,1290
882,T,2023-10-19,71663,291
883,T,2023-10-14,31659,479
884,T,2023-10-31,87270,877
885,F,2023-10-22,41613,596
886,T,2023-11-06,81307,3456
887,F,2023-10-09,16619,4723
888,F,2023-10-15,53112,4297
889,T,2023-11-02,11607,3386
890,T,2023-10-23,12437,215
891,F,2023-11-06,40437,3045
892,F,2023-11-06,66733,2810
893,F,2023-10-15,85084,4630
894,F,2023-10-12,89437,4819
895,T,2023-11-04,78784,4578
896,F,2023-10-22,26879,1645
897,F,2023-10-22,65799,694
898,T,2023-10-15,69871,3864
899,F,2023-10-10,91300,1600
900,T,2023-10-26,66352,1899
901,F,2023-11-04,99315,2604
902,T,2023-10-20,54782,3957
903,T,2023-11-05,19051,2996
904,F,2023-11-01,20145,1640
905,T,2023-10-20,797,1181
906,F,2023-10-20,49537,4440
907,T,2023-10-15,7227,2050
908,F,2023-11-06,87737,2715
909,F,2023-11-02,85463,3497
910,T,2023-10-08,32224,1722
911,T,2023-10-25,43046,4625
912,F,2023-10-24,11472,1405
913,T,2023-10-10,83873,1404
914,T,2023-10-23,62042,498
915,F,2023-10-11,60671,4102
916,F,2023-10-21,53316,2155
917,T,2023-10-15,86630,1843
918,T,2023-10-25,42588,2311
919,T,2023-10-21,46018,706
920,T,2023-11-06,64980,4112
921,F,2023-11-01,12778,3448
922,T,2023-10-30,61606,1757
923,T,2023-11-02,22692,3234
924,T,2023-10-31,46340,503
925,T,2023-10-19,70480,2765
926,F,2023-10-12,20964,4561
927,F,2023-11-01,33546,3180
928,F,2023-11-02,91842,1996
929,T,2023-10-14,72539,4174
930,F,2023-10-26,3796,1154
931,F,2023-10-19,37004,1926
932,T,2023-10-25,68958,4533
933,T,2023-10-14,76315,3175
934,F,2023-10-28,89596,3980
935,T,2023-10-28,86970,80
936,F,2023-10-28,81969,1628
937,F,2023-11-01,94421,113
938,F,2023-10-21,97236,1317
939,F,2023-11-03,48191,4126
940,F,2023-11-02,82238,3426
941,F,2023-11-06,25455,4996
942,T,2023-10-19,64447,1594
943,T,2023-10-20,2456,2685
944,T,2023-10-14,87080,2881
945,F,2023-10-14,37102,2502
946,F,2023-10-19,92979,4657
947,F,2023-10-27,71222,2100
948,T,2023-10-28,15022,1770
949,T,2023-10-18,17217,1594
950,F,2023-10-30,84031,3215
951,F,2023-10-18,52094,927
952,F,2023-11-01,49600,3696
953,T,2023-10-14,13291,123
954,T,2023-10-13,24669,1777
955,F,2023-11-02,45179,1132
956,T,2023-11-03,85562,3261
957,F,2023-11-02,31305,1840
958,F,2023-10-24,92803,4974
959,T,2023-10-16,52308,1053
960,T,2023-10-28,12051,2235
961,T,2023-10-11,38261,1431
962,T,2023-10-14,55989,3464
963,F,2023-10-13,2189,1293
964,T,2023-11-02,52249,2895
965,T,2023-10-19,76972,3770
966,F,2023-10-19,17125,3744
967,T,2023-10-21,15123,859
968,T,2023-11-06,75374,364
969,F,2023-10-11,2616,4549
970,T,2023-10-26,72638,4659
971,F,2023-11-06,8767,3017
972,T,2023-10-30,42477,2823
973,T,2023-10-19,55206,271
974,T,2023-10-17,50856,2820
975,F,2023-11-06,20558,1556
976,F,2023-10-13,71646,3082
977,F,2023-11-01,13117,1383
978,F,2023-10-20,75442,3182
979,T,2023-10-22,98485,544
980,F,2023-10-12,73077,1034
981,T,2023-10-26,58378,2721
982,T,2023-10-17,63266,2302
983,F,2023-10-20,82146,1373
984,T,2023-10-08,66458,2593
985,F,2023-10-25,5106,3062
986,F,2023-10-18,82002,2544
987,F,2023-10-20,65380,3719
988,T,2023-11-05,26950,2989
989,T,2023-11-01,44698,783
990,F,2023-11-03,99345,1996
991,F,2023-10-08,95408,2360
992,F,2023-10-11,58380,1952
993,F,2023-10-22,98965,4950
994,F,2023-10-14,12024,1056
995,T,2023-10-27,67561,1813
996,T,2023-11-03,57100,1960
997,F,2023-11-05,20855,1480
998,T,2023-10-11,32133,3392
999,F,2023-11-06,48871,2769
1000,F,2023-10-23,30900,4402
1001,F,2023-10-09,12161,1012
1002,T,2023-10-24,68193,2894
1003,F,2023-10-13,7569,2208
1004,F,2023-10-19,51382,152
1005,F,2023-11-03,98119,2168
1006,F,2023-11-06,82962,4318
1007,T,2023-11-01,96719,1125
1008,T,2023-10-27,70469,3221
1009,T,2023-11-03,47897,4301
1010,F,2023-10-19,59521,2871
1011,T,2023-10-22,46130,4899
1012,T,2023-10-10,55126,2075
1013,T,2023-10-19,81319,1443
1014,F,2023-10-20,87903,1874
1015,F,2023-11-03,21371,4189
1016,F,2023-10-31,1096,4192
1017,T,2023-11-02,88652,3357
1018,T,2023-10-22,39849,546
1019,T,2023-10-27,87040,1110
1020,T,2023-10-13,10285,2006
1021,T,2023-10-25,61131,2393
1022,T,2023-10-15,61736,1462
1023,T,2023-10-15,44605,4726
1024,F,2023-10-31,68762,3642
1025,F,2023-10-31,6100,4365
1026,F,2023-10-26,89951,3198
1027,T,2023-10-26,35941,1651
1028,F,2023-10-31,26600,1813
1029,F,2023-10-20,33570,3354
1030,T,2023-10-30,77576,504
1031,F,2023-11-01,94076,1866
1032,F,2023-10-08,19799,1634
1033,T,2023-10-13,91106,345
1034,T,2023-10-24,30874,3522
1035,T,2023-10-26,12835,1444
1036,T,2023-10-15,917,3052
1037,F,2023-10-21,61183,4418
1038,T,2023-10-13,68558,898
1039,F,2023-10-31,21653,4528
1040,T,2023-10-23,97250,2031
1041,F,2023-10-11,56584,4366
1042,T,2023-11-04,4001,1560
1043,F,2023-10-15,93055,3456
1044,T,2023-10-24,13476,2271
1045,F,2023-10-18,43947,2538
1046,T,2023-11-06,32608,1138
1047,F,2023-10-10,49953,1087
1048,T,2023-10-21,92309,3613
1049,F,2023-11-06,38517,4343
1050,F,2023-10-29,27525,757
1051,F,2023-10-23,6597,1144
1052,T,2023-10-14,50919,4036
1053,T,2023-11-01,60554,238
1054,T,2023-11-05,61046,1828
1055,F,2023-10-28,95500,3178
1056,F,2023-10-18,92601,1037
1057,F,2023-10-08,12848,2848
1058,T,2023-10-17,724,4668
1059,F,2023-11-01,51158,2199
1060,T,2023-10-27,41942,4524
1061,T,2023-11-05,5718,4799
1062,T,2023-10-14,3828,660
1063,F,2023-10-28,75608,399
1064,T,2023-10-17,58937,1754
1065,F,2023-10-13,60115,3249
1066,F,2023-11-01,30142,4282
1067,F,2023-10-21,38248,1241
1068,T,2023-10-24,34410,2004
1069,T,2023-10-29,91355,968
1070,F,2023-10-29,5954,4707
1071,T,2023-11-06,82315,1565
1072,F,2023-10-22,70375,4476
1073,F,2023-10-16,45020,3957
1074,F,2023-10-23,8291,3797
1075,T,2023-10-26,8948,2814
1076,T,2023-10-13,71027,1501
1077,F,2023-11-03,12987,3283
1078,T,2023-10-22,69987,3547
1079,F,2023-10-23,97046,4121
1080,F,2023-10-17,42722,1687
1081,T,2023-10-24,73110,2934
1082,T,2023-10-18,71571,290
1083,F,2023-11-01,73823,3278
1084,F,2023-10-22,46448,4626
1085,T,2023-10-18,43516,3212
1086,T,2023-11-05,72512,767
1087,T,2023-11-02,74593,4274
1088,T,2023-10-20,27731,3428
1089,T,2023-10-19,52587,1639
1090,F,2023-10-08,35425,1598
1091,F,2023-10-14,36556,1419
1092,F,2023-11-02,74828,389
1093,T,2023-10-21,84640,2725
1094,T,2023-10-17,30114,2201
1095,T,2023-10-17,20415,1348
1096,T,2023-11-06,12381,1102
1097,T,2023-10-16,84911,4568
1098,F,2023-10-20,5778,4048
1099,F,2023-11-03,50182,1167
1100,T,2023-11-06,67445,3003
1101,T,2023-10-31,62128,3099
1102,F,2023-10-10,16990,3816
1103,T,2023-10-18,72634,1887
1104,F,2023-10-29,12329,2251
1105,F,2023-11-02,47693,3686
1106,F,2023-11-01,48110,4096
1107,T,2023-10-23,6727,4451
1108,F,2023-10-08,43334,2040
1109,F,2023-11-02,3084,272
1110,F,2023-10-27,6988,3185
1111,F,2023-10-22,30425,3252
1112,T,2023-11-03,90312,1077
1113,T,2023-11-05,44096,860
1114,T,2023-10-22,5684,94
1115,T,2023-10-14,63446,2049
1116,F,2023-10-18,81038,2328
1117,T,2023-10-16,45929,2683
1118,F,2023-11-04,42857,4578
1119,T,2023-10-11,17249,3591
1120,T,2023-11-01,73114,2751
1121,F,2023-10-14,59646,3393
1122,F,2023-11-06,2287,3679
1123,T,2023-10-22,51828,1013
1124,T,2023-10-18,63965,4134
1125,T,2023-10-19,52599,3999
1126,T,2023-10-29,46440,3680
1127,F,2023-11-06,13537,942
1128,T,2023-10-23,99709,4818
1129,F,2023-10-27,8337,41
1130,F,2023-11-05,41446,4847
1131,F,2023-10-17,37607,1549
1132,F,2023-10-09,76559,1685
1133,F,2023-10-25,32448,4655
1134,T,2023-11-04,9341,3572
1135,F,2023-10-26,71472,2554
1136,F,2023-10-10,69859,1224
1137,T,2023-10-18,58205,1231
1138,F,2023-11-04,29440,383
1139,T,2023-11-06,43790,959
1140,F,2023-10-10,32558,1942
1141,T,2023-10-19,23129,3968
1142,F,2023-10-09,17237,1872
1143,F,2023-10-22,66995,72
1144,F,2023-10-22,70234,1602
1145,T,2023-10-11,38601,1836
1146,T,2023-10-22,3249,3266
1147,T,2023-10-16,49378,2434
1148,F,2023-10-08,96233,4841
1149,F,2023-10-29,75361,4880
1150,T,2023-10-22,68972,2239
1151,T,2023-10-22,62081,599
1152,F,2023-10-12,82094,205
1153,F,2023-10-31,35240,3784
1154,T,2023-10-19,14470,3977
1155,T,2023-10-13,95958,3900
1156,T,2023-10-26,30758,4565
1157,F,2023-10-21,43775,955
1158,F,2023-10-29,16400,899
1159,T,2023-10-13,68745,591
1160,T,2023-10-28,57184,831
1161,T,2023-10-21,2180,2252
1162,F,2023-11-04,19612,1285
1163,F,2023-10-25,12822,1092
1164,F,2023-10-08,97340,3209
1165,F,2023-10-08,44632,3556
1166,T,2023-10-31,40777,3265
1167,F,2023-10-27,7630,566
1168,T,2023-10-15,73706,951
1169,F,2023-10-26,99761,4371
1170,F,2023-10-13,5663,2132
1171,F,2023-10-26,12474,53
1172,F,2023-10-31,32344,2856
1173,F,2023-10-22,97952,178
1174,T,2023-10-16,38055,3060
1175,T,2023-11-05,43999,2637
1176,F,2023-10-19,2526,3528
1177,T,2023-10-24,29147,4308
1178,T,2023-10-21,79037,1953
1179,F,2023-11-04,68058,3743
1180,F,2023-10-26,17336,1012
1181,F,2023-11-01,76505,3927
1182,F,2023-10-11,14419,1773
1183,F,2023-10-29,17923,410
1184,F,2023-10-29,75539,1652
1185,F,2023-10-28,36448,2207
1186,T,2023-10-09,50454,187
1187,T,2023-10-15,49125,2047
1188,F,2023-10-10,59399,2202
1189,F,2023-10-29,48149,765
1190,F,2023-10-18,85097,3114
1191,F,2023-10-30,62450,2225
1192,F,2023-10-22,83816,1456
1193,T,2023-10-26,74348,3869
1194,F,2023-10-15,23696,1211
1195,F,2023-10-17,56310,3141
1196,T,2023-10-23,24031,3802
1197,T,2023-10-12,35091,370
1198,F,2023-10-18,72322,2939
1199,F,2023-10-15,50743,687
1200,F,2023-10-20,77188,3845
1201,F,2023-10-29,12482,2552
1202,T,2023-10-31,79963,4035
1203,T,2023-10-20,35634,4284
1204,T,2023-10-09,51605,645
1205,T,2023-10-26,47742,3285
1206,F,2023-10-14,94547,192
1207,T,2023-10-11,35192,2688
1208,F,2023-10-23,45121,1923
1209,F,2023-10-22,34842,1303
1210,F,2023-10-15,58464,3690
1211,F,2023-10-20,79707,2595
1212,F,2023-10-26,96736,1705
1213,F,2023-10-21,87934,25
1214,F,2023-11-06,45316,216
1215,F,2023-11-04,18715,4612
1216,T,2023-11-01,81666,701
1217,T,2023-11-04,515,4247
1218,T,2023-10-17,16690,3508
1219,F,2023-10-16,93337,3651
1220,F,2023-10-15,9264,2668
1221,T,2023-10-11,19870,3742
1222,T,2023-11-02,80061,1556
1223,F,2023-10-21,61629,1083
1224,F,2023-10-29,67259,3306
1225,F,2023-10-16,87121,263
1226,F,2023-10-22,23878,3574
1227,F,2023-10-11,97652,368
1228,F,2023-10-12,40214,2176
1229,F,2023-10-19,55194,1810
1230,F,2023-10-29,50713,4859
1231,F,2023-10-17,55610,83
1232,F,2023-10-10,60658,1587
1233,F,2023-10-09,97629,1142
1234,F,2023-10-31,17117,2483
1235,F,2023-10-12,53774,1765
1236,F,2023-11-02,69589,1113
1237,F,2023-10-24,18110,512
1238,T,2023-10-23,5554,2660
1239,T,2023-10-30,18329,1960
1240,T,2023-10-20,61467,3913
1241,T,2023-10-10,23932,3925
1242,F,2023-11-03,27075,2964
1243,F,2023-10-27,30000,2586
1244,F,2023-10-23,85214,1925
1245,F,2023-10-18,88834,2649
1246,T,2023-10-25,93342,3223
1247,T,2023-10-19,58451,2380
1248,T,2023-10-25,65406,4696
1249,T,2023-11-06,56780,2025
1250,F,2023-10-29,94497,1383
1251,F,2023-11-03,8898,452
1252,T,2023-10-20,4899,1319
1253,T,2023-10-09,59070,66
1254,T,2023-10-20,81667,559
1255,F,2023-10-14,97728,1855
1256,F,2023-10-27,82343,3760
1257,T,2023-11-01,65673,910
1258,T,2023-10-30,98285,1005
1259,F,2023-11-06,53809,3131
1260,F,2023-10-20,83624,4764
1261,T,2023-10-27,79598,1396
1262,F,2023-10-15,76020,3040
1263,F,2023-10-10,20469,1537
1264,F,2023-10-26,51945,1364
1265,F,2023-11-04,92500,3291
1266,T,2023-11-01,29176,1124
1267,F,2023-10-24,4617,1263
1268,F,2023-10-17,59029,2834
1269,F,2023-11-06,72948,2295
1270,F,2023-11-03,11880,2552
1271,F,2023-10-12,76775,3572
1272,F,2023-10-22,16093,1393
1273,T,2023-10-19,62665,3212
1274,F,2023-11-01,88223,3886
1275,F,2023-10-10,58818,4981
1276,T,2023-10-17,62174,4360
1277,T,2023-10-28,76876,256
1278,T,2023-10-27,74881,1283
1279,T,2023-10-19,52866,2665
1280,F,2023-10-27,63669,3408
1281,F,2023-10-10,3190,4333
1282,F,2023-10-22,97429,3118
1283,F,2023-10-22,52288,2532
1284,T,2023-10-15,17734,2302
1285,T,2023-10-30,19504,3298
1286,F,2023-10-12,89374,294
1287,T,2023-11-04,93145,2786
1288,T,2023-10-25,1178,3840
1289,F,2023-10-29,2480,3260
1290,T,2023-11-04,47459,1851
1291,T,2023-10-13,76026,4290
1292,F,2023-10-23,11052,2657
1293,T,2023-10-09,59345,4565
1294,F,2023-10-29,5350,2333
1295,T,2023-10-20,3089,2663
1296,T,2023-10-08,1848,1563
1297,F,2023-10-29,65387,41
1298,F,2023-10-25,97853,2013
1299,F,2023-10-15,94464,4691
1300,F,2023-11-06,49478,2879
1301,T,2023-11-03,52324,2725
1302,F,2023-11-05,40277,712
1303,T,2023-11-02,15306,3399
1304,T,2023-10-21,50921,147
1305,T,2023-10-15,2981,2179
1306,T,2023-11-03,7432,4698
1307,F,2023-10-27,14089,4053
1308,T,2023-10-22,48266,3869
1309,T,2023-10-30,81139,2369
1310,F,2023-10-12,7967,4722
1311,T,2023-10-13,11220,4410
1312,T,2023-10-08,41200,1504
1313,F,2023-10-23,81231,4491
1314,T,2023-10-25,38354,621
1315,T,2023-11-03,52623,3443
1316,F,2023-11-02,33297,2693
1317,T,2023-10-14,9168,2076
1318,T,2023-11-04,91684,3353
1319,T,2023-10-24,34259,1996
1320,F,2023-10-23,5115,1316
1321,T,2023-11-06,95276,4099
1322,F,2023-11-05,84563,4263
1323,T,2023-10-16,23866,4401
1324,T,2023-10-18,99633,1955
1325,T,2023-10-21,94614,4830
1326,T,2023-10-10,28876,893
1327,F,2023-10-23,98088,3537
1328,F,2023-10-16,35823,377
1329,T,2023-11-04,51965,3448
1330,T,2023-10-31,55065,4291
1331,T,2023-10-29,17727,1593
1332,F,2023-11-01,68325,684
1333,T,2023-11-02,91701,2646
1334,F,2023-10-18,67974,975
1335,T,2023-11-04,28290,1547
1336,T,2023-10-23,23615,748
1337,T,2023-10-21,45179,2524
1338,F,2023-11-06,97092,1969
1339,T,2023-11-06,47039,2812
1340,F,2023-10-11,54952,4473
1341,F,2023-10-21,54869,3186
1342,F,2023-10-14,84768,3162
1343,F,2023-10-09,2666,2924
1344,T,2023-10-16,26390,3416
1345,F,2023-10-30,66460,507
1346,T,2023-10-29,2601,1938
1347,T,2023-10-26,30836,4163
1348,T,2023-10-10,31110,3458
1349,T,2023-11-04,87356,4161
1350,F,2023-10-22,45236,1453
1351,F,2023-10-21,4432,1483
1352,T,2023-11-02,36753,117
1353,F,2023-10-30,52323,577
1354,F,2023-10-20,56363,1639
1355,F,2023-10-14,52463,4082
1356,T,2023-10-12,62872,54
1357,F,2023-10-13,43809,4385
1358,T,2023-10-24,80638,3492
1359,F,2023-10-26,96440,578
1360,F,2023-10-16,43476,3749
1361,T,2023-11-05,94317,1963
1362,F,2023-10-30,60899,3228
1363,T,2023-10-08,41702,2058
1364,T,2023-10-10,16229,731
1365,T,2023-11-02,18495,874
1366,F,2023-10-24,65321,3727
1367,T,2023-10-12,10896,3132
1368,T,2023-10-30,75796,4649
1369,T,2023-10-15,89024,3445
1370,T,2023-10-11,21147,2143
1371,T,2023-10-27,22747,1295
1372,F,2023-10-26,20940,2021
1373,F,2023-10-16,56428,4296
1374,F,2023-10-30,70270,4826
1375,F,2023-11-05,19022,4010
1376,F,2023-10-20,28476,1829
1377,T,2023-10-17,70113,4248
1378,T,2023-10-19,54012,1094
1379,T,2023-10-13,60408,4085
1380,F,2023-10-27,14260,3776
1381,F,2023-11-05,48826,364
1382,T,2023-11-01,99821,3982
1383,F,2023-10-28,66803,972
1384,F,2023-10-17,47941,2715
1385,F,2023-10-29,13066,4898
1386,F,2023-11-01,80267,3908
1387,T,2023-10-10,49982,1129
1388,T,2023-10-18,9288,2566
1389,T,2023-10-16,94888,4953
1390,T,2023-10-12,76073,3187
1391,T,2023-10-11,91431,4307
1392,T,2023-11-06,98761,830
1393,F,2023-11-01,14161,831
1394,F,2023-10-16,16802,4492
1395,F,2023-10-28,33491,2542
1396,T,2023-10-17,42737,4305
1397,F,2023-11-02,46477,1256
1398,T,2023-11-04,76740,2814
1399,F,2023-10-23,8860,1703
1400,F,2023-10-25,38341,1359
1401,T,2023-10-20,94655,911
1402,T,2023-10-31,7159,1375
1403,T,2023-11-03,85624,2624
1404,F,2023-10-14,99811,1797
1405,F,2023-10-24,56546,2048
1406,T,2023-10-11,81580,4476
1407,F,2023-10-26,90468,2888
1408,F,2023-10-14,64117,1429
1409,F,2023-11-05,60512,1917
1410,F,2023-10-31,16851,1925
1411,T,2023-11-01,21280,1011
1412,F,2023-10-20,7583,3590
1413,T,2023-10-24,89028,2482
1414,F,2023-10-16,72240,3726
1415,F,2023-10-13,10776,3722
1416,F,2023-10-12,12304,919
1417,F,2023-10-14,5387,4528
1418,F,2023-10-27,90930,514
1419,F,2023-11-01,56327,4480
1420,F,2023-11-01,71984,3190
1421,T,2023-10-22,78250,857
1422,T,2023-10-14,75519,3305
1423,T,2023-10-26,36809,4563
1424,F,2023-10-17,56210,3122
1425,F,2023-10-29,94547,430
1426,F,2023-10-20,95891,2442
1427,F,2023-10-23,46194,2880
1428,F,2023-11-04,47019,2589
1429,T,2023-10-08,677,3903
1430,T,2023-10-08,34217,3273
1431,F,2023-11-02,7047,1325
1432,T,2023-10-26,80805,1914
1433,T,2023-10-15,30024,3465
1434,F,2023-10-20,86967,2029
1435,F,2023-10-19,29965,120
1436,F,2023-10-12,92290,1539
1437,T,2023-10-24,49117,496
1438,F,2023-10-25,95394,2505
1439,T,2023-10-18,85354,1894
1440,T,2023-10-12,44006,180
1441,T,2023-10-27,17841,1375
1442,T,2023-11-04,69910,306
1443,F,2023-10-26,27647,4956
1444,T,2023-10-10,66725,4446
1445,T,2023-10-30,80155,1460
1446,T,2023-11-03,82322,3457
1447,F,2023-10-31,80508,4680
1448,T,2023-10-18,57047,1582
1449,F,2023-10-27,13405,4274
1450,F,2023-10-11,69918,174
1451,T,2023-10-13,25713,3769
1452,T,2023-10-27,91967,191
1453,T,2023-10-30,65116,768
1454,T,2023-10-09,79681,2099
1455,F,2023-10-20,87769,1332
1456,F,2023-11-06,1136,2888
1457,T,2023-11-04,35750,1019
1458,F,2023-10-10,94736,3638
1459,T,2023-10-09,54059,3146
1460,T,2023-10-26,3682,848
1461,T,2023-10-26,38051,2505
1462,F,2023-10-19,47512,4524
1463,F,2023-10-16,69915,243
1464,F,2023-10-08,83123,1955
1465,T,2023-10-27,84546,2365
1466,F,2023-11-03,33452,703
1467,T,2023-10-20,50328,2844
1468,F,2023-11-02,60748,486
1469,T,2023-10-08,37568,3631
1470,T,2023-10-17,61482,423
1471,F,2023-10-14,84483,4697
1472,F,2023-11-02,7451,3269
1473,F,2023-11-04,31184,1916
1474,T,2023-10-30,89667,61
1475,T,2023-10-22,5630,290
1476,T,2023-11-01,1794,2412
1477,F,2023-10-24,41095,1807
1478,F,2023-10-31,91863,4600
1479,T,2023-10-28,61628,3261
1480,T,2023-10-26,7357,2834
1481,F,2023-10-15,66299,2043
1482,F,2023-10-23,37071,11
1483,F,2023-10-23,13935,4895
1484,T,2023-10-08,59443,320
1485,F,2023-10-22,72618,867
1486,F,2023-10-20,15082,3546
1487,T,2023-11-06,71739,1840
1488,T,2023-10-26,19166,4668
1489,F,2023-10-20,19857,539
1490,F,2023-10-15,68393,977
1491,T,2023-10-24,2916,2064
1492,F,2023-10-23,53020,2377
1493,T,2023-10-28,63355,2932
1494,F,2023-11-04,1237,2261
1495,F,2023-10-23,97501,3459
1496,F,2023-10-23,37787,3536
1497,F,2023-10-08,37404,2548
1498,T,2023-10-21,42036,3452
1499,T,2023-11-04,70606,3230
1500,T,2023-10-23,84641,408
1501,F,2023-11-03,69983,895
1502,F,2023-10-18,46683,2318
1503,F,2023-10-20,12221,3288
1504,T,2023-10-29,1728,3311
1505,T,2023-10-19,16707,621
1506,F,2023-11-03,30891,2138
1507,T,2023-10-19,68185,638
1508,T,2023-11-03,95401,3071
1509,F,2023-10-28,71772,4086
1510,T,2023-10-15,14419,1130
1511,T,2023-11-03,43480,1661
1512,T,2023-10-29,90042,4413
1513,F,2023-10-29,5106,1503
1514,T,2023-10-19,29019,604
1515,F,2023-11-03,19996,3215
1516,F,2023-10-22,37503,3219
1517,T,2023-11-02,98019,2906
1518,F,2023-10-17,94317,4234
1519,T,2023-10-22,54446,3673
1520,F,2023-10-21,6326,2928
1521,F,2023-10-24,92704,3329
1522,T,2023-10-21,96295,3200
1523,T,2023-10-17,62882,4640
1524,F,2023-10-22,85970,1597
1525,T,2023-10-16,39034,3435
1526,T,2023-10-19,29502,1563
1527,T,2023-10-21,17518,4788
1528,F,2023-10-24,58340,1004
1529,T,2023-10-09,56617,4683
1530,T,2023-11-04,7210,4929
1531,F,2023-10-11,48773,3762
1532,F,2023-11-02,17121,828
1533,T,2023-10-15,34765,3491
1534,F,2023-10-21,7551,3516
1535,T,2023-10-25,97296,4335
1536,T,2023-10-14,43490,3773
1537,T,2023-10-24,50281,379
1538,T,2023-10-22,6088,422
1539,F,2023-10-15,846,3129
1540,T,2023-10-10,38456,1203
1541,F,2023-11-02,82719,2770
1542,T,2023-10-09,92117,4874
1543,F,2023-10-15,28372,3784
1544,T,2023-10-16,16503,3308
1545,F,2023-10-14,75441,3685
1546,F,2023-10-17,75979,1839
1547,F,2023-11-02,98531,4061
1548,T,2023-10-09,15892,1808
1549,T,2023-10-20,99793,1427
1550,T,2023-11-02,90710,3185
1551,T,2023-10-13,27641,3401
1552,F,2023-11-02,54831,2466
1553,T,2023-11-04,51260,1166
1554,F,2023-10-20,43518,2629
1555,F,2023-10-11,77682,2508
1556,F,2023-10-26,47841,4944
1557,T,2023-10-22,64839,2700
1558,T,2023-10-16,35322,1790
1559,T,2023-11-02,44037,2075
1560,F,2023-10-14,97034,911
1561,F,2023-10-10,87185,149
1562,T,2023-10-11,90741,3858
1563,F,2023-10-21,35059,3428
1564,T,2023-10-23,9715,4329
1565,T,2023-10-16,85584,1385
1566,F,2023-10-12,57622,44
1567,T,2023-10-21,28266,4749
1568,F,2023-10-31,8872,702
1569,T,2023-10-08,72889,392
1570,T,2023-10-10,37067,658
1571,F,2023-10-15,61285,3724
1572,T,2023-10-18,37111,4535
1573,F,2023-10-20,52690,4851
1574,T,2023-10-08,62259,4773
1575,F,2023-11-04,9312,2882
1576,F,2023-10-18,31169,316
1577,T,2023-10-14,66975,4451
1578,F,2023-11-02,79973,2207
1579,F,2023-10-27,68082,4983
1580,T,2023-10-16,91892,4989
1581,F,2023-10-11,90278,3580
1582,F,2023-10-30,58517,3114
1583,T,2023-10-13,57730,256
1584,T,2023-11-06,71586,3623
1585,T,2023-10-11,29563,392
1586,T,2023-10-30,2443,254
1587,F,2023-11-02,72006,3329
1588,T,2023-10-21,89666,408
1589,F,2023-10-10,24730,2422
1590,F,2023-10-19,69657,4020
1591,T,2023-11-01,13585,2844
1592,T,2023-10-27,8009,1956
1593,F,2023-10-26,17014,1089
1594,T,2023-11-05,72357,1079
1595,F,2023-11-03,52394,2343
1596,F,2023-10-08,34521,933
1597,F,2023-10-31,9795,2507
1598,F,2023-11-05,27039,1742
1599,T,2023-10-21,23840,3672
1600,F,2023-11-04,14854,1935
1601,F,2023-10-25,57634,1383
1602,F,2023-10-20,11671,2309
1603,F,2023-10-13,52006,4640
1604,T,2023-10-09,49534,1742
1605,F,2023-10-31,13684,514
1606,T,2023-10-19,10360,376
